Date,Suspanded Matter,Sulfur dioxide,Carbon monoxide,Nitrogen dioxide,Nitrous oxide,Phenol,Hydrogen chloride,Ammonia,Formaldehyde
10/13/2022,,,,,,,,,
10/14/2022,,,,,,,,,
10/15/2022,,,,,,,,,
10/16/2022,,,,,,,,,
10/17/2022,,,,,,,,,
10/18/2022,,,,,,,,,
10/19/2022,,,,,,,,,
10/20/2022,,,,,,,,,
10/21/2022,,,,,,,,,
10/22/2022,,,,,,,,,
10/23/2022,,,,,,,,,
10/24/2022,,,,,,,,,
10/25/2022,,,,,,,,,
10/26/2022,,,,,,,,,
10/27/2022,,,,,,,,,
10/28/2022,,,,,,,,,
10/29/2022,,,,,,,,,
10/30/2022,,,,,,,,,
10/31/2022,,,,,,,,,
11/1/2022,,,,,,,,,
11/2/2022,,,,,,,,,
11/3/2022,,,,,,,,,
11/4/2022,,,,,,,,,
11/5/2022,,,,,,,,,
11/6/2022,,,,,,,,,
11/7/2022,,,,,,,,,
11/8/2022,,,,,,,,,
11/9/2022,,,,,,,,,
11/10/2022,,,,,,,,,
11/11/2022,,,,,,,,,
11/12/2022,,,,,,,,,
11/13/2022,,,,,,,,,
11/14/2022,,,,,,,,,
11/15/2022,,,,,,,,,
11/16/2022,,,,,,,,,
11/17/2022,,,,,,,,,
11/18/2022,,,,,,,,,
11/19/2022,,,,,,,,,
11/20/2022,,,,,,,,,
11/21/2022,,,,,,,,,
11/22/2022,,,,,,,,,
11/23/2022,,,,,,,,,
11/24/2022,,,,,,,,,
11/25/2022,,,,,,,,,
11/26/2022,,,,,,,,,
11/27/2022,,,,,,,,,
11/28/2022,,,,,,,,,
11/29/2022,,,,,,,,,
11/30/2022,,,,,,,,,
12/1/2022,,,,,,,,,
12/2/2022,,,,,,,,,
12/3/2022,,,,,,,,,
12/4/2022,,,,,,,,,
12/5/2022,,,,,,,,,
12/6/2022,,,,,,,,,
12/7/2022,,,,,,,,,
12/8/2022,,,,,,,,,
12/9/2022,,,,,,,,,
12/10/2022,,,,,,,,,
12/11/2022,,,,,,,,,
12/12/2022,,,,,,,,,
12/13/2022,,,,,,,,,
12/14/2022,,,,,,,,,
12/15/2022,,,,,,,,,
12/16/2022,,,,,,,,,
12/17/2022,,,,,,,,,
12/18/2022,,,,,,,,,
12/19/2022,,,,,,,,,
12/20/2022,,,,,,,,,
12/21/2022,,,,,,,,,
12/22/2022,,,,,,,,,
12/23/2022,,,,,,,,,
12/24/2022,,,,,,,,,
12/25/2022,,,,,,,,,
12/26/2022,,,,,,,,,
12/27/2022,,,,,,,,,
12/28/2022,,,,,,,,,
12/29/2022,,,,,,,,,
12/30/2022,,,,,,,,,
12/31/2022,,,,,,,,,
1/1/2023,,,,,,,,,
1/2/2023,,,,,,,,,
1/3/2023,,,,,,,,,
1/4/2023,,,,,,,,,
1/5/2023,,,,,,,,,
1/6/2023,,,,,,,,,
1/7/2023,,,,,,,,,
1/8/2023,,,,,,,,,
1/9/2023,,,,,,,,,
1/10/2023,,,,,,,,,
1/11/2023,,,,,,,,,
1/12/2023,,,,,,,,,
1/13/2023,,,,,,,,,
1/14/2023,,,,,,,,,
1/15/2023,,,,,,,,,
1/16/2023,,,,,,,,,
1/17/2023,,,,,,,,,
1/18/2023,,,,,,,,,
1/19/2023,,,,,,,,,
1/20/2023,,,,,,,,,
1/21/2023,,,,,,,,,
1/22/2023,,,,,,,,,
1/23/2023,,,,,,,,,
1/24/2023,,,,,,,,,
1/25/2023,,,,,,,,,
1/26/2023,,,,,,,,,
1/27/2023,,,,,,,,,
1/28/2023,,,,,,,,,
1/29/2023,,,,,,,,,
1/30/2023,,,,,,,,,
1/31/2023,,,,,,,,,
2/1/2023,,,,,,,,,
2/2/2023,,,,,,,,,
2/3/2023,,,,,,,,,
2/4/2023,,,,,,,,,
2/5/2023,,,,,,,,,
2/6/2023,,,,,,,,,
2/7/2023,,,,,,,,,
2/8/2023,,,,,,,,,
2/9/2023,,,,,,,,,
2/10/2023,,,,,,,,,
2/11/2023,,,,,,,,,
2/12/2023,,,,,,,,,
2/13/2023,,,,,,,,,
2/14/2023,,,,,,,,,
2/15/2023,,,,,,,,,
2/16/2023,,,,,,,,,
2/17/2023,,,,,,,,,
2/18/2023,,,,,,,,,
2/19/2023,,,,,,,,,
2/20/2023,,,,,,,,,
2/21/2023,,,,,,,,,
2/22/2023,,,,,,,,,
2/23/2023,,,,,,,,,
2/24/2023,,,,,,,,,
2/25/2023,,,,,,,,,
2/26/2023,,,,,,,,,
2/27/2023,,,,,,,,,
2/28/2023,,,,,,,,,
3/1/2023,,,,,,,,,
3/2/2023,,,,,,,,,
3/3/2023,,,,,,,,,
3/4/2023,,,,,,,,,
3/5/2023,,,,,,,,,
3/6/2023,,,,,,,,,
3/7/2023,,,,,,,,,
3/8/2023,,,,,,,,,
3/9/2023,,,,,,,,,
3/10/2023,,,,,,,,,
3/11/2023,,,,,,,,,
3/12/2023,,,,,,,,,
3/13/2023,,,,,,,,,
3/14/2023,,,,,,,,,
3/15/2023,,,,,,,,,
3/16/2023,,,,,,,,,
3/17/2023,,,,,,,,,
3/18/2023,,,,,,,,,
3/19/2023,,,,,,,,,
3/20/2023,,,,,,,,,
3/21/2023,,,,,,,,,
3/22/2023,,,,,,,,,
3/23/2023,,,,,,,,,
3/24/2023,,,,,,,,,
3/25/2023,,,,,,,,,
3/26/2023,,,,,,,,,
3/27/2023,,,,,,,,,
3/28/2023,,,,,,,,,
3/29/2023,,,,,,,,,
3/30/2023,,,,,,,,,
3/31/2023,,,,,,,,,
4/1/2023,,,,,,,,,
4/2/2023,,,,,,,,,
4/3/2023,,,,,,,,,
4/4/2023,,,,,,,,,
4/5/2023,,,,,,,,,
4/6/2023,,,,,,,,,
4/7/2023,,,,,,,,,
4/8/2023,,,,,,,,,
4/9/2023,,,,,,,,,
4/10/2023,,,,,,,,,
4/11/2023,,,,,,,,,
4/12/2023,,,,,,,,,
4/13/2023,,,,,,,,,
4/14/2023,,,,,,,,,
4/15/2023,,,,,,,,,
4/16/2023,,,,,,,,,
4/17/2023,0.7200,0.4090,0.5858,0.7522,0.5031,0.3667,0.1895,0.1475,0.5500
4/18/2023,0.4950,0.3457,0.5650,0.8581,0.4342,0.4389,0.2296,0.2256,0.4889
4/19/2023,0.4433,0.3215,0.5400,1.0344,0.4063,0.5611,0.2989,0.1612,0.6722
4/20/2023,0.3850,0.3515,0.5358,0.9819,0.4502,0.4167,0.2598,0.1863,0.4222
4/21/2023,0.5550,0.3382,0.5358,0.7909,0.4058,1.4167,0.2305,0.1544,0.6333
4/22/2023,1.1167,0.3233,0.6042,0.7081,0.3804,0.5056,0.1995,0.2081,0.5500
4/23/2023,,,,,,,,,
4/24/2023,0.6717,0.3868,0.6033,0.9691,0.4731,0.5667,0.2465,0.1906,0.5111
4/25/2023,0.3933,0.3632,0.5725,0.9791,0.4846,0.8333,0.2491,0.1838,0.5556
4/26/2023,0.3333,0.3560,0.5192,1.0372,0.4713,0.9500,0.2357,0.1731,0.5778
4/27/2023,0.3817,0.3415,0.4892,0.9128,0.5394,0.7389,0.2511,0.1656,0.4222
4/28/2023,0.5983,0.3952,0.5067,0.9084,0.4696,0.9111,0.2547,0.1575,0.4500
4/29/2023,0.3833,0.3132,0.5458,0.7847,0.4533,1.1556,0.2512,0.1119,0.5833
4/30/2023,,,,,,,,,
5/1/2023,0.5517,0.2768,0.5717,0.9147,0.4596,0.7000,0.2385,0.1269,0.5111
5/2/2023,0.6117,0.2910,0.5633,1.0497,0.5112,0.6056,0.2394,0.1144,0.5111
5/3/2023,0.5083,0.3062,0.5200,0.6897,0.4158,0.5333,0.2122,0.1562,0.6389
5/4/2023,0.3883,0.3695,0.4633,0.8359,0.4671,0.5500,0.1786,0.1538,0.3833
5/5/2023,0.5567,0.3345,0.4867,0.9328,0.4533,0.9833,0.1656,0.1344,0.5500
5/6/2023,0.6067,0.3492,0.4983,0.7147,0.4273,0.9000,0.1737,0.1200,0.6722
5/7/2023,,,,,,,,,
5/8/2023,,,,,,,,,
5/9/2023,,,,,,,,,
5/10/2023,,,,,,,,,
5/11/2023,,,,,,,,,
5/12/2023,,,,,,,,,
5/13/2023,,,,,,,,,
5/14/2023,,,,,,,,,
5/15/2023,,,,,,,,,
5/16/2023,,,,,,,,,
5/17/2023,,,,,,,,,
5/18/2023,,,,,,,,,
5/19/2023,,,,,,,,,
5/20/2023,,,,,,,,,
5/21/2023,,,,,,,,,
5/22/2023,0.7333,0.3232,0.5158,0.7625,0.3946,0.4500,0.1546,0.1294,0.6056
5/23/2023,0.5117,0.3025,0.6150,0.9609,0.4956,0.6444,0.1700,0.2531,0.6556
5/24/2023,0.6867,0.3198,0.6475,1.0947,0.5285,0.8056,0.1866,0.2344,0.6500
5/25/2023,0.7400,0.3553,0.6300,0.8322,0.4323,0.5889,0.2114,0.1856,0.4000
5/26/2023,0.5700,0.3182,0.6350,0.9362,0.4810,0.6000,0.1927,0.1856,0.5722
5/27/2023,0.4567,0.2765,0.6183,0.9419,0.5577,0.7056,0.1809,0.1650,0.3556
5/28/2023,,,,,,,,,
5/29/2023,0.6233,0.3497,0.6475,0.9941,0.5013,0.7111,0.1801,0.1506,0.5667
5/30/2023,0.9033,0.3335,0.6408,0.7075,0.4067,0.9833,0.1714,0.3612,0.5222
5/31/2023,0.5717,0.3340,0.6000,0.9216,0.4783,0.5556,0.1486,0.3019,0.7333
6/1/2023,0.5683,0.3472,0.6842,0.9034,0.5023,0.4222,0.1656,0.2606,0.3556
6/2/2023,0.8600,0.3717,0.6650,0.8106,0.4090,0.2833,0.1879,0.1806,0.4389
6/3/2023,0.4483,0.4215,0.5517,0.7872,0.3979,0.2722,0.1866,0.1956,0.7722
6/4/2023,,,,,,,,,
6/5/2023,0.4550,0.3530,0.6317,1.0025,0.5406,0.4278,0.1617,0.1981,0.3944
6/6/2023,0.5700,0.3310,0.6392,1.0512,0.5240,0.4111,0.1724,0.1106,0.5278
6/7/2023,0.5067,0.3070,0.6217,1.1359,0.6060,0.4278,0.1544,0.1906,0.3500
6/8/2023,0.5717,0.3772,0.6092,1.4031,0.7190,0.5833,0.1678,0.1519,0.5667
6/9/2023,0.5750,0.3875,0.6642,1.3547,0.6377,0.3444,0.1504,0.1469,0.5222
6/10/2023,0.9800,0.3672,0.6633,0.9781,0.6608,0.3500,0.1484,0.1812,0.5667
6/11/2023,,,,,,,,,
6/12/2023,0.3867,0.3210,0.5325,0.9778,0.4654,0.3944,0.1670,0.2069,0.8833
6/13/2023,0.3950,0.3578,0.5892,0.6262,0.3240,0.4111,0.1739,0.3388,0.5500
6/14/2023,0.6783,0.3338,0.6083,0.5678,0.3102,0.4167,0.1535,0.2262,0.5222
6/15/2023,0.6817,0.3580,0.6808,0.8019,0.3983,0.4222,0.1804,0.2212,0.7000
6/16/2023,0.6917,0.3592,0.6617,1.0359,0.5869,0.4389,0.1531,0.1256,0.6611
6/17/2023,0.6933,0.3517,0.6500,0.7884,0.4792,0.3611,0.1420,0.2031,0.5667
6/18/2023,,,,,,,,,
6/19/2023,0.5133,0.3100,0.6017,0.7600,0.3792,0.3556,0.1720,0.2131,0.4833
6/20/2023,0.5750,0.3618,0.6367,0.8091,0.4008,0.4389,0.1685,0.3050,0.4000
6/21/2023,0.6900,0.4073,0.6417,0.7466,0.4179,0.4778,0.1639,0.3112,0.5722
6/22/2023,0.9167,0.3502,0.7392,0.9719,0.4967,0.4500,0.1554,0.2644,0.4833
6/23/2023,0.8667,0.3148,0.8000,1.0559,0.5229,0.4778,0.1395,0.2294,0.5278
6/24/2023,0.5783,0.2978,0.7067,1.0897,0.5746,0.4889,0.1397,0.1612,0.5278
6/25/2023,,,,,,,,,
6/26/2023,0.5183,0.3332,0.6542,1.0491,0.5556,0.3833,0.1551,0.3281,0.6167
6/27/2023,0.4567,0.3315,0.7000,0.8531,0.4733,0.5056,0.1634,0.5869,0.3944
6/28/2023,0.5717,0.3355,0.6050,0.7438,0.4588,0.5556,0.1655,0.5250,0.4000
6/29/2023,0.4000,0.3222,0.5942,0.5950,0.3650,0.4500,0.2249,0.5631,0.5667
6/30/2023,0.2883,0.3800,0.6408,0.8600,0.4562,0.5944,0.2595,0.4594,0.4889
7/1/2023,0.4033,0.4195,0.6942,0.9500,0.5854,0.6444,0.2704,0.2175,0.4000
7/2/2023,,,,,,,,,
7/3/2023,0.3483,0.4412,0.7333,1.0919,0.4844,0.4556,0.1630,0.2944,0.4000
7/4/2023,0.4050,0.3462,0.7008,0.9969,0.5196,0.3667,0.1755,0.2181,0.4444
7/5/2023,0.2883,0.3380,0.6708,0.9528,0.5217,0.3722,0.1391,0.1737,0.3556
7/6/2023,0.2900,0.3778,0.7175,0.9225,0.5198,0.3389,0.2671,0.2162,0.4444
7/7/2023,0.2850,0.3970,0.6400,1.0163,0.5517,0.4722,0.2755,0.1581,0.4833
7/8/2023,0.2833,0.3427,0.5683,1.0409,0.5406,0.3667,0.2227,0.1444,0.4000
7/9/2023,,,,,,,,,
7/10/2023,0.5183,0.3412,0.6833,1.0128,0.5106,0.5111,0.2005,0.1869,0.4444
7/11/2023,0.4483,0.3425,0.6858,0.9397,0.4783,0.3000,0.1762,0.1919,0.3556
7/12/2023,0.6300,0.4325,0.6717,1.1994,0.6171,0.4056,0.1685,0.1656,0.4444
7/13/2023,0.3983,0.3262,0.7242,1.1037,0.6369,0.3889,0.1394,0.1319,0.7889
7/14/2023,0.6317,0.3335,0.7192,0.8597,0.4369,0.3611,0.1321,0.1250,0.6611
7/15/2023,0.4033,0.3878,0.7592,0.8278,0.4021,0.2111,0.1810,0.1400,0.5333
7/16/2023,,,,,,,,,
7/17/2023,,,,,,,,,
7/18/2023,0.4067,0.4200,0.8000,0.9078,0.4838,0.3222,0.1538,0.1319,0.5333
7/19/2023,0.5200,0.4078,0.7625,0.9403,0.4692,0.3556,0.1162,0.1112,0.4889
7/20/2023,0.6350,0.3482,0.7608,0.9228,0.4725,0.3611,0.1442,0.1462,0.4444
7/21/2023,0.5767,0.3925,0.6825,1.0325,0.5196,0.3111,0.1340,0.1044,0.4000
7/22/2023,0.6300,0.4158,0.5942,0.8147,0.4467,0.2167,0.1682,0.1250,0.4889
7/23/2023,,,,,,,,,
7/24/2023,0.4617,0.4662,0.6975,1.0450,0.5262,0.3889,0.1776,0.1325,0.4778
7/25/2023,0.5233,0.4075,0.7292,1.1303,0.5673,0.3944,0.1745,0.1200,0.4889
7/26/2023,0.4050,0.4028,0.7167,0.8050,0.4398,0.3833,0.1609,0.1119,0.5333
7/27/2023,0.6900,0.4025,0.5633,0.5631,0.2696,0.5222,0.1682,0.1450,0.5222
7/28/2023,0.5717,0.3982,0.6000,0.5638,0.2873,0.4111,0.1724,0.1794,0.4444
7/29/2023,0.5767,0.3848,0.6817,0.5025,0.2942,0.8056,0.1415,0.1600,0.4778
7/30/2023,,,,,,,,,
7/31/2023,0.2883,0.3917,0.7092,0.7097,0.3621,0.2889,0.1574,0.3481,0.5278
8/1/2023,0.9883,0.4170,0.7717,0.7609,0.4160,0.3778,0.1681,0.3850,0.4444
8/2/2023,0.6383,0.4510,0.7300,0.7756,0.4090,0.3611,0.1615,0.3300,0.6222
8/3/2023,0.9383,0.4238,0.8025,0.8009,0.4448,0.5167,0.3095,0.3075,0.4889
8/4/2023,0.9900,0.4198,0.8117,0.6769,0.3338,0.7889,0.3077,0.2538,0.3556
8/5/2023,0.5867,0.3500,0.7350,0.6059,0.3771,0.7556,0.2039,0.2281,0.4000
8/6/2023,,,,,,,,,
8/7/2023,,,,,,,,,
8/8/2023,,,,,,,,,
8/9/2023,,,,,,,,,
8/10/2023,,,,,,,,,
8/11/2023,,,,,,,,,
8/12/2023,,,,,,,,,
8/13/2023,,,,,,,,,
8/14/2023,0.8500,0.4077,0.8675,0.5994,0.3210,0.1778,0.1825,0.3550,0.6611
8/15/2023,0.6867,0.3835,0.8317,0.7822,0.3896,0.3222,0.1780,0.4775,0.5278
8/16/2023,0.9217,0.4087,0.8275,0.6822,0.4483,0.2944,0.1689,0.4725,0.4389
8/17/2023,0.6367,0.3855,0.7492,0.8728,0.4360,0.3778,0.2634,0.3481,0.4000
8/18/2023,0.5767,0.3762,0.7550,0.8159,0.4081,0.3056,0.1875,0.2431,0.3556
8/19/2023,0.6900,0.3342,0.7517,0.7287,0.4581,0.2556,0.1648,0.2100,0.4389
8/20/2023,,,,,,,,,
8/21/2023,0.8100,0.3440,0.8325,1.0438,0.5710,0.3556,0.1700,0.2087,0.8389
8/22/2023,0.6333,0.3595,0.7633,1.1634,0.5554,0.1833,0.1741,0.4369,0.4389
8/23/2023,0.5717,0.3538,0.7717,1.0825,0.6033,0.1556,0.1780,0.3744,0.6111
8/24/2023,0.5733,0.2865,0.7375,0.7538,0.6165,0.1556,0.3007,0.3250,0.5667
8/25/2023,0.9783,0.3155,0.8233,0.5922,0.3352,0.1778,0.2470,0.2225,0.4833
8/26/2023,0.9317,0.2688,0.8142,0.7059,0.3423,0.3056,0.1911,0.2375,0.5333
8/27/2023,,,,,,,,,
8/28/2023,1.0633,0.2988,0.8867,0.9803,0.4625,0.5056,0.1771,0.9238,0.9056
8/29/2023,0.3567,0.3057,0.8233,0.9000,0.4648,0.2389,0.1690,0.3838,0.4500
8/30/2023,0.5233,0.3242,0.7142,0.7144,0.3898,0.2111,0.1754,0.2306,1.1833
8/31/2023,0.5183,0.3172,0.6633,0.8691,0.4738,0.3111,0.1739,0.2012,1.6278
9/1/2023,0.4000,0.3095,0.7283,0.7425,0.3681,0.3722,0.1582,0.1925,1.2389
9/2/2023,0.5067,0.2865,0.6742,0.6797,0.3369,0.3389,0.1682,0.1506,0.8556
9/3/2023,,,,,,,,,
9/4/2023,,,,,,,,,
9/5/2023,,,,,,,,,
9/6/2023,,,,,,,,,
9/7/2023,,,,,,,,,
9/8/2023,,,,,,,,,
9/9/2023,,,,,,,,,
9/10/2023,,,,,,,,,
9/11/2023,0.6250,0.3030,0.6133,0.5344,0.2848,0.3278,0.2554,0.2263,0.7389
9/12/2023,0.6317,0.2515,0.6833,0.9616,0.4738,0.4778,0.2449,0.2200,0.6167
9/13/2023,0.7483,0.2168,0.5692,1.1134,0.6133,0.3722,0.1954,0.2425,0.7000
9/14/2023,0.6283,0.2537,0.6183,0.8853,0.4910,0.3056,0.1772,0.2419,0.5278
9/15/2023,0.5650,0.2907,0.6217,0.5981,0.3371,0.3167,0.1620,0.1781,0.6389
9/16/2023,0.5667,0.2652,0.5925,0.3925,0.2519,0.3944,0.1840,0.2319,0.5556
9/17/2023,,,,,,,,,
9/18/2023,,,,,,,,,
9/19/2023,,,,,,,,,
9/20/2023,,,,,,,,,
9/21/2023,,,,,,,,,
9/22/2023,,,,,,,,,
9/23/2023,,,,,,,,,
9/24/2023,,,,,,,,,
9/25/2023,,,,,,,,,
9/26/2023,,,,,,,,,
9/27/2023,,,,,,,,,
9/28/2023,,,,,,,,,
9/29/2023,,,,,,,,,
9/30/2023,,,,,,,,,
10/1/2023,,,,,,,,,
10/2/2023,0.5017,0.2375,0.5858,0.8387,0.3877,0.3944,0.1679,0.1819,0.4611
10/3/2023,0.9450,0.2432,0.5450,1.2312,0.6285,0.3778,0.1979,0.2019,0.4278
10/4/2023,0.9000,0.2285,0.5850,1.5891,0.8688,0.3667,0.3251,0.1556,0.6444
10/5/2023,0.6650,0.2822,0.5425,1.1028,0.6977,0.4167,0.2252,0.1612,0.6333
10/6/2023,0.3350,0.2698,0.5783,1.1581,0.5504,1.0889,0.2190,0.1675,0.5889
10/7/2023,0.8417,0.2480,0.6042,1.0653,0.5708,0.5000,0.2524,0.1281,0.3833
10/8/2023,,,,,,,,,
10/9/2023,0.9750,0.2858,0.5942,1.0675,0.6012,0.4833,0.2068,0.1569,0.4944
10/10/2023,1.0200,0.2802,0.6467,1.0122,0.5158,0.3111,0.1621,0.2719,0.5667
10/11/2023,0.7033,0.2718,0.6600,0.7866,0.4617,0.4056,0.1529,0.2744,0.5389
10/12/2023,0.8383,0.2700,0.6433,0.9103,0.5085,0.3833,0.1720,0.2013,0.5056
10/13/2023,0.8900,0.2862,0.6517,0.6853,0.3565,0.3722,0.1546,0.2150,0.5056
10/14/2023,0.6750,0.2438,0.6458,0.5775,0.4215,0.4111,0.1739,0.1494,0.6000
10/15/2023,,,,,,,,,
10/16/2023,,,,,,,,,
10/17/2023,,,,,,,,,
10/18/2023,,,,,,,,,
10/19/2023,,,,,,,,,
10/20/2023,,,,,,,,,
10/21/2023,,,,,,,,,
10/22/2023,,,,,,,,,
10/23/2023,,,,,,,,,
10/24/2023,,,,,,,,,
10/25/2023,,,,,,,,,
10/26/2023,,,,,,,,,
10/27/2023,,,,,,,,,
10/28/2023,,,,,,,,,
10/29/2023,,,,,,,,,
10/30/2023,0.5633,0.3100,0.6475,0.6031,0.7308,0.4111,0.2718,0.6256,0.5111
10/31/2023,0.5083,0.3635,0.6208,0.8653,0.6288,0.3667,0.3234,0.3456,0.4667
11/1/2023,0.4983,0.3907,0.5833,0.6453,0.6138,0.4833,0.2617,0.2688,0.4611
11/2/2023,0.6033,0.3035,0.6092,0.7016,0.4894,0.3167,0.2990,0.2056,0.3722
11/3/2023,0.4500,0.3025,0.5908,0.8244,0.4775,0.3778,0.3220,0.2319,0.4333
11/4/2023,0.3400,0.3605,0.5317,0.7869,0.4479,0.2444,0.2755,0.1775,0.4667
11/5/2023,,,,,,,,,
11/6/2023,0.3967,0.2817,0.5358,0.7678,0.4069,0.2667,0.2564,0.2381,0.5944
11/7/2023,0.6167,0.2810,0.5792,0.6750,0.3806,0.3667,0.3591,0.2775,0.3833
11/8/2023,0.7650,0.3138,0.5842,0.7775,0.3848,0.4056,0.3524,0.1588,0.3389
11/9/2023,0.5517,0.3010,0.5225,0.6356,0.3506,0.3944,0.2707,0.1194,0.6222
11/10/2023,0.2717,0.2533,0.5908,0.6163,0.3048,0.3111,0.2215,0.1319,0.3667
11/11/2023,0.4900,0.2530,0.5950,0.7431,0.4179,0.2667,0.2260,0.1838,0.4111
11/12/2023,,,,,,,,,
11/13/2023,0.4917,0.2800,0.5725,0.9794,0.5435,0.3000,0.2170,0.2038,0.4944
11/14/2023,0.2733,0.2302,0.6058,0.8156,0.4325,0.3333,0.2266,0.5212,0.5444
11/15/2023,,,,,,,,,
11/16/2023,,,,,,,,,
11/17/2023,,,,,,,,,
11/18/2023,,,,,,,,,
11/19/2023,,,,,,,,,
11/20/2023,,,,,,,,,
11/21/2023,,,,,,,,,
11/22/2023,,,,,,,,,
11/23/2023,,,,,,,,,
11/24/2023,,,,,,,,,
11/25/2023,,,,,,,,,
11/26/2023,,,,,,,,,
11/27/2023,,,,,,,,,
11/28/2023,,,,,,,,,
11/29/2023,,,,,,,,,
11/30/2023,,,,,,,,,
12/1/2023,,,,,,,,,
12/2/2023,,,,,,,,,
12/3/2023,,,,,,,,,
12/4/2023,0.5200,0.3293,0.5550,0.8225,0.5296,0.3167,0.2111,0.1631,0.3667
12/5/2023,0.4233,0.2775,0.5250,0.6634,0.3690,0.3500,0.1912,0.1238,0.3222
12/6/2023,0.4267,0.2750,0.5575,0.5116,0.3715,0.3056,0.1661,0.1306,0.3667
12/7/2023,0.3667,0.2318,0.5700,0.6119,0.3296,0.4444,0.1525,0.1306,0.4944
12/8/2023,0.3667,0.2392,0.6100,0.7212,0.3365,0.4889,0.1262,0.1438,0.5722
12/9/2023,0.3667,0.2352,0.6008,0.5103,0.3027,0.3222,0.1310,0.0975,0.4056
12/10/2023,,,,,,,,,
12/11/2023,0.4267,0.2535,0.5600,0.7759,0.4356,0.3167,0.1231,0.2638,0.3667
12/12/2023,0.2667,0.1930,0.4533,0.7253,0.3894,0.2944,0.2552,0.1519,0.4111
12/13/2023,0.3783,0.2120,0.5258,0.6900,0.4148,0.3111,0.3984,0.1306,0.4500
12/14/2023,,,,,,,,,
12/15/2023,,,,,,,,,
12/16/2023,,,,,,,,,
12/17/2023,,,,,,,,,
12/18/2023,,,,,,,,,
12/19/2023,,,,,,,,,
12/20/2023,,,,,,,,,
12/21/2023,,,,,,,,,
12/22/2023,,,,,,,,,
12/23/2023,,,,,,,,,
12/24/2023,,,,,,,,,
12/25/2023,,,,,,,,,
12/26/2023,,,,,,,,,
12/27/2023,,,,,,,,,
12/28/2023,,,,,,,,,
12/29/2023,,,,,,,,,
12/30/2023,,,,,,,,,
12/31/2023,,,,,,,,,
1/1/2024,,,,,,,,,
1/2/2024,,,,,,,,,
1/3/2024,,,,,,,,,
1/4/2024,,,,,,,,,
1/5/2024,,,,,,,,,
1/6/2024,,,,,,,,,
1/7/2024,,,,,,,,,
1/8/2024,0.4067,0.2125,0.4917,0.5431,0.3067,0.4778,0.1639,0.2481,0.2389
1/9/2024,0.4567,0.1510,0.4983,0.7678,0.3829,0.4833,0.2434,0.3494,0.3222
1/10/2024,0.4583,0.1248,0.5550,0.7712,0.5162,0.3556,0.3073,0.2656,0.2778
1/11/2024,0.3167,0.1300,0.5208,0.8922,0.4412,0.3111,0.1949,0.2162,0.2778
1/12/2024,0.4133,0.1572,0.5567,0.8572,0.4325,0.3722,0.1551,0.2156,0.3667
1/13/2024,0.3733,0.1427,0.5317,0.7619,0.4571,0.4111,0.1541,0.1788,0.2333
1/14/2024,,,,,,,,,
1/15/2024,0.4833,0.1723,0.5133,0.8428,0.4556,0.4944,0.1605,0.2137,0.5000
1/16/2024,0.3167,0.1278,0.5292,0.7178,0.3698,0.4667,0.1464,0.1463,0.4167
1/17/2024,0.5783,0.1703,0.7475,0.7766,0.3881,0.5167,0.1498,0.1519,0.3222
1/18/2024,0.3850,0.2070,0.5275,0.5247,0.2896,0.4278,0.1504,0.1394,0.3667
1/19/2024,0.2667,0.1565,0.5517,0.3538,0.2210,0.3000,0.1635,0.1438,0.2333
1/20/2024,0.2133,0.1685,0.5483,0.4234,0.2377,0.2722,0.1632,0.1306,0.4111
1/21/2024,,,,,,,,,
1/22/2024,0.3633,0.1750,0.5125,0.4128,0.2427,0.3278,0.2508,0.1556,0.3667
1/23/2024,0.3167,0.1682,0.4800,0.6741,0.3669,0.3667,0.2568,0.2162,0.3667
1/24/2024,0.3183,0.1587,0.4833,0.7806,0.4121,0.3611,0.1654,0.1225,0.3222
1/25/2024,0.4350,0.1772,0.4375,0.7559,0.4365,0.2833,0.2011,0.1569,0.3667
1/26/2024,0.2667,0.2067,0.4908,0.6309,0.3510,0.2944,0.2595,0.1806,0.4500
1/27/2024,0.2667,0.2035,0.5075,0.7128,0.3965,0.1722,0.2588,0.1306,0.3667
1/28/2024,,,,,,,,,
1/29/2024,,,,,,,,,
1/30/2024,,,,,,,,,
1/31/2024,,,,,,,,,
2/1/2024,,,,,,,,,
2/2/2024,,,,,,,,,
2/3/2024,,,,,,,,,
2/4/2024,,,,,,,,,
2/5/2024,,,,,,,,,
2/6/2024,,,,,,,,,
2/7/2024,,,,,,,,,
2/8/2024,,,,,,,,,
2/9/2024,,,,,,,,,
2/10/2024,,,,,,,,,
2/11/2024,,,,,,,,,
2/12/2024,0.7733,0.2608,0.6242,0.7091,0.4146,0.2778,0.2219,0.1744,0.3000
2/13/2024,0.3300,0.2982,0.4417,0.7000,0.3758,0.2944,0.2875,0.1856,0.2833
2/14/2024,0.2133,0.2605,0.4608,0.7316,0.3944,0.3111,0.2571,0.1425,0.3222
2/15/2024,0.5933,0.2750,0.4733,0.7866,0.3952,0.3333,0.2249,0.1175,0.4056
2/16/2024,0.4817,0.2982,0.4417,0.6894,0.3725,0.3222,0.1763,0.1556,0.2778
2/17/2024,0.4800,0.2947,0.4467,0.8678,0.3929,0.3222,0.1745,0.1681,0.3667
2/18/2024,,,,,,,,,
